episodes,steps,total reward
270,10000,5.0
507,20000,4.0
754,30000,5.0
978,40000,4.0
1215,50000,12.0
1434,60000,14.0
1623,70000,11.0
1857,80000,14.0
2051,90000,6.0
2247,100000,15.0
