steps,episodes,total reward
10000,180,61.0
20000,416,110.0
30000,656,125.0
40000,919,147.0
50000,1172,129.0
60000,1380,102.0
70000,1657,178.0
80000,1940,153.0
90000,2142,114.0
100000,2429,167.0
