episodes,steps,total reward
263,10000,9.0
434,20000,7.0
623,30000,13.0
789,40000,21.0
974,50000,30.0
1167,60000,16.0
1359,70000,39.0
1527,80000,25.0
1688,90000,26.0
1885,100000,31.0
