steps,episodes,total reward
10000,174,33.0
20000,316,32.0
30000,463,25.0
40000,603,39.0
50000,789,39.0
60000,972,66.0
70000,1173,85.0
80000,1399,97.0
90000,1648,97.0
100000,1872,88.0
