steps,total reward,episodes
10000,40.0,177
20000,43.0,307
30000,36.0,446
40000,42.0,621
50000,57.0,801
60000,49.0,973
70000,56.0,1168
80000,62.0,1374
90000,68.0,1587
100000,81.0,1817
