episodes,steps,total reward
188,10000,55.0
406,20000,74.0
670,30000,80.0
932,40000,77.0
1214,50000,95.0
1528,60000,101.0
1814,70000,100.0
2082,80000,98.0
2406,90000,113.0
2692,100000,96.0
