steps,episodes,total reward
10000,126,0.0
20000,226,8.0
30000,414,87.0
40000,729,239.0
50000,1045,227.0
60000,1374,242.0
70000,1677,224.0
80000,1993,240.0
90000,2323,236.0
100000,2643,232.0
