episodes,steps,total reward
181,10000,36.0
347,20000,39.0
498,30000,41.0
674,40000,36.0
849,50000,45.0
1020,60000,51.0
1212,70000,57.0
1434,80000,85.0
1644,90000,57.0
1873,100000,91.0
