steps,total reward,episodes
10000,27.0,216
20000,49.0,535
30000,66.0,889
40000,119.0,1299
50000,55.0,1630
60000,122.0,2081
70000,101.0,2520
80000,122.0,2996
90000,118.0,3488
100000,129.0,3955
