#{"t_start": 1717163298.4524648, "env_id": "Office-v0"}
r,l,t
-0.01,76,0.024022
-0.01,9,0.026707
-0.01,8,0.029053
-0.01,21,0.034871
-0.01,25,0.041767
-0.01,8,0.043962
-0.01,19,0.049263
-0.01,13,0.052855
-0.01,26,0.060015
-0.01,26,0.067259
-0.01,2,0.067823
-0.01,51,0.081966
-0.01,2,0.082538
-0.01,13,0.086154
-0.01,29,0.094246
-0.01,2,0.094815
-0.01,41,0.106337
-0.01,24,0.113012
-0.01,110,0.14322
-0.01,72,0.163151
-0.01,2,0.163722
-0.01,105,0.192826
-0.01,63,0.210439
-0.01,2,0.211025
-0.01,70,0.2303
-0.01,32,0.23921
-0.01,105,0.26762
-0.01,25,0.274618
-0.01,2,0.275184
-0.01,32,0.28404
-0.01,49,0.297359
-0.01,2,0.297935
-0.01,67,0.31656
-0.01,5,0.317969
-0.01,94,0.344279
-0.01,100,0.372208
-0.01,2,0.372789
-0.01,82,0.395575
-0.01,82,0.418344
-0.01,2,0.418926
-0.01,18,0.423952
-0.01,19,0.429307
-0.01,4,0.430447
-0.01,82,0.45339
-0.01,5,0.454801
-0.01,14,0.458749
-0.01,81,0.481023
-0.01,2,0.481604
-0.01,49,0.495229
-0.01,105,0.524488
-0.01,251,0.593551
-0.01,69,0.612914
-0.01,2,0.613491
-0.01,143,0.652704
-0.01,15,0.656905
-0.01,27,0.664375
-0.01,69,0.683062
-0.01,28,0.690863
-0.01,268,0.764849
-0.01,2,0.765446
-0.01,747,0.974145
-0.01,19,0.979525
-0.01,10,0.982344
-0.01,791,1.202832
-0.01,23,1.209338
-0.01,180,1.258726
-0.01,114,1.29
-0.01,187,1.34222
-0.01,221,1.402154
-0.01,4,1.403306
-0.01,10,1.406117
-0.01,62,1.423488
-0.01,2,1.424065
-0.01,17,1.428792
-0.01,29,1.436935
-0.01,141,1.476496
1.0,283,1.555912
-0.01,612,1.724991
-0.01,67,1.743205
-0.01,79,1.765178
-0.01,2,1.765753
-0.01,2,1.766322
-0.01,4,1.767441
-0.01,117,1.799993
-0.01,14,1.803933
-0.01,221,1.865684
-0.01,2,1.866272
1.0,142,1.90566
-0.01,386,2.01196
-0.01,38,2.02251
-0.01,6,2.024188
-0.01,55,2.039546
-0.01,46,2.052557
-0.01,50,2.066446
-0.01,20,2.071997
-0.01,616,2.244028
-0.01,69,2.26304
-0.01,40,2.274231
-0.01,4,2.275358
-0.01,31,2.28401
-0.01,44,2.295855
-0.01,45,2.308232
-0.01,22,2.314406
-0.01,185,2.366075
-0.01,42,2.377912
-0.01,248,2.446502
-0.01,14,2.450429
-0.01,118,2.483688
1.0,352,2.581167
-0.01,14,2.585047
-0.01,15,2.589243
-0.01,29,2.597345
-0.01,592,2.761846
-0.01,84,2.793923
-0.01,4,2.796013
-0.01,2,2.79661
-0.01,287,2.877729
-0.01,2,2.878377
-0.01,60,2.895389
-0.01,494,3.033125
-0.01,247,3.101556
-0.01,42,3.113468
-0.01,15,3.117646
-0.01,2,3.118216
-0.01,14,3.122164
-0.01,199,3.177375
-0.01,79,3.199141
-0.01,188,3.251716
-0.01,124,3.286137
-0.01,11,3.289215
-0.01,14,3.293154
-0.01,234,3.359061
-0.01,246,3.42733
-0.01,9,3.429917
-0.01,46,3.442841
-0.01,470,3.573648
-0.01,14,3.577597
-0.01,23,3.583806
-0.01,6,3.585491
-0.01,274,3.662606
-0.01,309,3.749115
-0.01,11,3.752207
-0.01,13,3.755877
-0.01,17,3.760687
-0.01,44,3.773111
-0.01,8,3.775376
-0.01,39,3.786081
-0.01,327,3.877476
-0.01,66,3.895705
-0.01,2,3.896286
-0.01,14,3.900212
-0.01,255,3.971908
-0.01,139,4.010623
-0.01,105,4.03964
-0.01,70,4.059147
-0.01,166,4.105766
-0.01,20,4.111427
-0.01,11,4.114793
-0.01,2,4.115367
-0.01,2,4.115931
-0.01,341,4.211558
-0.01,27,4.219026
-0.01,12,4.222416
-0.01,61,4.239632
-0.01,405,4.352307
-0.01,11,4.355415
-0.01,4,4.356551
-0.01,275,4.432651
-0.01,34,4.442308
-0.01,78,4.463866
-0.01,27,4.471454
-0.01,51,4.4858
-0.01,145,4.526381
-0.01,44,4.538822
-0.01,25,4.545942
-0.01,154,4.589301
-0.01,36,4.599406
-0.01,42,4.61107
-0.01,29,4.619168
-0.01,2,4.61974
-0.01,79,4.641699
-0.01,104,4.670846
-0.01,6,4.672524
-0.01,40,4.683753
-0.01,282,4.762216
-0.01,15,4.766403
-0.01,33,4.775568
-0.01,38,4.78618
-0.01,2,4.786751
-0.01,43,4.798399
-0.01,12,4.801767
-0.01,101,4.830053
-0.01,83,4.853344
-0.01,32,4.86233
-0.01,29,4.870388
-0.01,76,4.89171
-0.01,14,4.895619
-0.01,36,4.905672
-0.01,19,4.910939
-0.01,316,4.999271
-0.01,649,5.180199
-0.01,47,5.193337
-0.01,4,5.194456
-0.01,26,5.201696
-0.01,789,5.421013
-0.01,16,5.425669
-0.01,6,5.427362
-0.01,593,5.592884
-0.01,53,5.607352
-0.01,28,5.615201
-0.01,14,5.619132
-0.01,56,5.634954
-0.01,208,5.693092
-0.01,31,5.701741
-0.01,27,5.709291
-0.01,61,5.726339
-0.01,108,5.756201
-0.01,28,5.764059
-0.01,23,5.770485
-0.01,28,5.778319
-0.01,12,5.781666
-0.01,23,5.788074
-0.01,4,5.789191
1.0,136,5.827138
-0.01,179,5.87658
-0.01,20,5.882177
-0.01,12,5.885562
1.0,19,5.890872
1.0,713,6.089739
-0.01,38,6.100212
-0.01,29,6.108305
1.0,66,6.127112
1.0,323,6.216434
-0.01,27,6.22388
-0.01,31,6.232426
1.0,24,6.239009
-0.01,14,6.242929
-0.01,14,6.246873
-0.01,30,6.255205
-0.01,59,6.271597
-0.01,4,6.272724
-0.01,35,6.282396
-0.01,29,6.29042
-0.01,24,6.297199
-0.01,130,6.333083
-0.01,23,6.339555
-0.01,29,6.347624
1.0,36,6.3577
-0.01,47,6.370904
-0.01,31,6.37954
-0.01,26,6.386734
1.0,12,6.390062
-0.01,68,6.409224
-0.01,30,6.417581
-0.01,28,6.425382
-0.01,44,6.437692
-0.01,2,6.438257
-0.01,26,6.44553
-0.01,27,6.453081
-0.01,24,6.459777
-0.01,80,6.481704
-0.01,35,6.491433
-0.01,29,6.49948
1.0,82,6.522459
1.0,216,6.583177
-0.01,34,6.592639
-0.01,29,6.600694
1.0,14,6.604576
-0.01,127,6.63985
-0.01,30,6.648215
-0.01,33,6.657484
-0.01,24,6.664265
1.0,166,6.7109
-0.01,31,6.719579
-0.01,31,6.728309
-0.01,23,6.734739
-0.01,81,6.757275
-0.01,25,6.764284
-0.01,2,6.764854
-0.01,2,6.765424
-0.01,195,6.820076
-0.01,2,6.820664
-0.01,4,6.821778
1.0,11,6.824827
1.0,211,6.883359
-0.01,32,6.892256
-0.01,4,6.893387
1.0,11,6.896414
-0.01,8,6.898654
-0.01,25,6.905658
-0.01,34,6.915143
-0.01,4,6.916274
-0.01,64,6.934172
-0.01,2,6.934748
-0.01,27,6.942257
1.0,13,6.945859
1.0,157,6.989927
-0.01,29,6.998029
-0.01,31,7.006721
1.0,11,7.009782
-0.01,42,7.021614
-0.01,36,7.031619
-0.01,18,7.036596
1.0,11,7.039643
-0.01,278,7.117071
-0.01,9,7.119641
-0.01,23,7.126087
1.0,13,7.130019
-0.01,80,7.152324
-0.01,14,7.156247
-0.01,27,7.163902
1.0,13,7.167421
-0.01,12,7.170794
-0.01,32,7.179723
-0.01,19,7.185056
1.0,13,7.188633
-0.01,6,7.190322
-0.01,33,7.199447
-0.01,29,7.207437
-0.01,2,7.208009
-0.01,48,7.221506
-0.01,33,7.230679
-0.01,25,7.237626
1.0,12,7.240926
-0.01,2,7.24151
-0.01,19,7.246868
-0.01,26,7.254024
1.0,11,7.257063
1.0,201,7.31328
-0.01,32,7.322197
-0.01,25,7.329202
1.0,12,7.332504
1.0,119,7.366061
-0.01,30,7.374531
-0.01,16,7.378939
1.0,11,7.381995
1.0,150,7.423681
-0.01,25,7.430742
-0.01,26,7.438049
-0.01,2,7.438626
-0.01,66,7.457259
-0.01,4,7.458403
-0.01,25,7.4654
-0.01,7,7.467381
-0.01,27,7.475026
-0.01,12,7.478457
-0.01,30,7.486901
1.0,14,7.490786
1.0,58,7.507226
-0.01,38,7.517872
-0.01,6,7.519557
1.0,11,7.522615
1.0,97,7.549918
-0.01,17,7.554754
-0.01,27,7.562315
1.0,11,7.565377
1.0,143,7.605185
-0.01,40,7.616433
-0.01,28,7.624245
1.0,11,7.627313
-0.01,2,7.627891
-0.01,30,7.636297
-0.01,29,7.6444
-0.01,2,7.644972
1.0,248,7.714214
-0.01,20,7.719865
-0.01,4,7.721005
1.0,12,7.724274
1.0,93,7.750373
-0.01,30,7.758792
-0.01,4,7.75992
1.0,11,7.762986
1.0,130,7.799553
-0.01,4,7.800695
-0.01,25,7.807724
-0.01,9,7.810279
-0.01,51,7.824727
-0.01,4,7.825871
-0.01,27,7.833453
-0.01,7,7.835443
1.0,130,7.87185
-0.01,34,7.881311
-0.01,16,7.885745
1.0,11,7.888807
-0.01,77,7.910386
-0.01,30,7.91881
-0.01,29,7.926926
1.0,13,7.930538
-0.01,2,7.931103
-0.01,2,7.931676
-0.01,25,7.938733
-0.01,9,7.941263
1.0,73,7.961519
-0.01,33,7.970763
-0.01,27,7.978374
1.0,11,7.981436
1.0,93,8.007712
-0.01,8,8.010003
-0.01,27,8.017583
1.0,11,8.020621
1.0,141,8.059965
-0.01,32,8.068896
-0.01,27,8.076446
1.0,15,8.080631
1.0,93,8.106909
-0.01,35,8.116731
-0.01,27,8.124291
1.0,11,8.127359
-0.01,22,8.133833
-0.01,17,8.138572
-0.01,25,8.145668
1.0,11,8.148719
1.0,82,8.1717
-0.01,30,8.180083
-0.01,27,8.187653
1.0,11,8.190728
-0.01,12,8.194129
-0.01,35,8.203916
-0.01,16,8.208401
1.0,11,8.211462
-0.01,34,8.221074
-0.01,30,8.229483
-0.01,33,8.238682
1.0,12,8.242015
-0.01,5,8.243434
-0.01,6,8.245138
-0.01,27,8.252796
-0.01,2,8.253376
1.0,89,8.27804
-0.01,12,8.281308
-0.01,32,8.290291
1.0,11,8.293386
1.0,128,8.329588
-0.01,4,8.330729
-0.01,27,8.338366
1.0,13,8.341982
1.0,40,8.353266
-0.01,30,8.361694
-0.01,4,8.362833
1.0,13,8.366377
-0.01,2,8.366949
-0.01,33,8.376158
-0.01,19,8.381533
1.0,15,8.385712
-0.01,48,8.399192
-0.01,23,8.405626
-0.01,37,8.415949
1.0,12,8.419291
1.0,66,8.43786
-0.01,4,8.438982
-0.01,27,8.446665
-0.01,2,8.44724
-0.01,2,8.447805
-0.01,30,8.456203
-0.01,4,8.457328
1.0,13,8.460951
-0.01,6,8.462641
-0.01,14,8.466563
-0.01,29,8.474664
1.0,14,8.478542
-0.01,9,8.481081
-0.01,35,8.490831
-0.01,27,8.4984
1.0,17,8.503103
-0.01,35,8.512829
-0.01,34,8.522259
-0.01,4,8.523379
-0.01,2,8.523955
1.0,71,8.543935
-0.01,24,8.550674
-0.01,31,8.559357
1.0,11,8.562393
-0.01,39,8.573435
-0.01,26,8.580721
-0.01,30,8.589136
1.0,14,8.593033
-0.01,36,8.602844
-0.01,34,8.612262
-0.01,34,8.621786
1.0,11,8.624851
1.0,74,8.645685
-0.01,32,8.654658
-0.01,29,8.662744
1.0,15,8.66683
-0.01,4,8.667961
-0.01,32,8.676857
-0.01,26,8.684095
1.0,11,8.687142
-0.01,29,8.695299
-0.01,33,8.704457
-0.01,16,8.708851
1.0,11,8.711888
