steps,total reward,episodes
10000,47.0,163
20000,47.0,343
30000,70.0,538
40000,77.0,765
50000,83.0,1036
60000,96.0,1303
70000,64.0,1513
80000,83.0,1738
90000,57.0,1930
100000,40.0,2091
