#{"t_start": 1715547470.2308512, "env_id": "Office-v0"}
r,l,t
0.0,5,0.001252
0.0,30,0.006401
0.0,67,0.016779
0.0,9,0.018084
1.0,57,0.026305
0.0,47,0.032926
0.0,40,0.038478
0.0,11,0.040001
0.0,2,0.040282
0.0,15,0.042344
0.0,16,0.044538
0.0,9,0.045785
0.0,30,0.049892
0.0,39,0.055234
0.0,31,0.059495
0.0,53,0.066835
0.0,30,0.070956
0.0,11,0.072462
0.0,81,0.083556
1.0,136,0.102168
0.0,112,0.117544
1.0,46,0.123795
0.0,65,0.132645
0.0,47,0.139084
0.0,58,0.147011
0.0,29,0.150989
0.0,47,0.15742
1.0,22,0.160417
0.0,87,0.172281
1.0,99,0.18577
0.0,74,0.195922
1.0,56,0.203576
0.0,12,0.205225
0.0,36,0.210125
0.0,33,0.214622
1.0,33,0.219155
0.0,22,0.222163
0.0,64,0.230921
0.0,9,0.232148
1.0,58,0.240058
0.0,24,0.24335
1.0,62,0.251819
0.0,46,0.258119
0.0,16,0.260305
0.0,21,0.263174
0.0,58,0.271083
0.0,8,0.272182
0.0,10,0.273545
0.0,61,0.281872
1.0,108,0.296621
0.0,94,0.309468
1.0,28,0.313276
0.0,17,0.315603
0.0,11,0.317103
0.0,15,0.319149
0.0,9,0.320376
0.0,64,0.32911
0.0,18,0.331557
1.0,207,0.359828
1.0,76,0.370243
1.0,124,0.387257
0.0,80,0.398222
1.0,213,0.427381
0.0,102,0.441325
1.0,257,0.476692
0.0,86,0.488503
1.0,144,0.50829
0.0,17,0.510629
0.0,111,0.525871
1.0,319,0.569837
0.0,35,0.574644
1.0,22,0.577658
0.0,124,0.594658
1.0,35,0.599456
1.0,95,0.612549
1.0,43,0.618465
0.0,232,0.650449
1.0,110,0.66558
0.0,13,0.667376
1.0,37,0.672458
1.0,233,0.704628
1.0,25,0.70807
0.0,18,0.710551
1.0,19,0.71315
0.0,66,0.722189
1.0,175,0.746291
0.0,33,0.750815
0.0,62,0.759345
0.0,4,0.759898
0.0,183,0.785085
0.0,36,0.790037
1.0,110,0.805175
1.0,201,0.832883
0.0,16,0.835091
0.0,123,0.852013
1.0,4,0.852563
0.0,138,0.871564
0.0,65,0.880519
0.0,17,0.882862
0.0,18,0.885349
0.0,61,0.893748
1.0,231,0.925592
1.0,159,0.947785
0.0,8,0.948939
1.0,227,0.980209
0.0,47,0.986688
0.0,40,0.992182
0.0,19,0.994806
0.0,57,1.002647
0.0,67,1.011891
1.0,121,1.028569
1.0,45,1.034765
1.0,13,1.036554
