total reward,steps,episodes
37.0,10000,293
21.0,20000,491
28.0,30000,700
20.0,40000,914
29.0,50000,1120
30.0,60000,1332
23.0,70000,1568
29.0,80000,1767
27.0,90000,1987
36.0,100000,2224
