steps,episodes,total reward
10000,169,10.0
20000,369,18.0
30000,593,16.0
40000,785,19.0
50000,981,45.0
60000,1207,53.0
70000,1430,61.0
80000,1664,65.0
90000,1845,55.0
100000,2028,57.0
