steps,total reward,episodes
10000,25.0,92
20000,58.0,194
30000,245.0,529
40000,371.0,998
50000,383.0,1462
60000,391.0,1935
70000,393.0,2427
80000,392.0,2903
90000,383.0,3386
100000,395.0,3860
