steps,episodes,total reward
10000,175,21.0
20000,329,33.0
30000,504,52.0
40000,661,45.0
50000,860,55.0
60000,1083,74.0
70000,1300,71.0
80000,1510,85.0
90000,1745,89.0
100000,1995,120.0
