steps,total reward,episodes
10000,8.0,138
20000,71.0,301
30000,218.0,601
40000,348.0,1014
50000,337.0,1436
60000,334.0,1857
70000,351.0,2278
80000,344.0,2698
90000,341.0,3120
100000,345.0,3547
