steps,total reward,episodes
10000,5.0,136
20000,30.0,264
30000,146.0,493
40000,314.0,889
50000,336.0,1292
60000,336.0,1714
70000,344.0,2124
80000,338.0,2531
90000,338.0,2951
100000,353.0,3369
