steps,total reward,episodes
10000,50.0,185
20000,57.0,387
30000,99.0,662
40000,99.0,988
50000,133.0,1321
60000,114.0,1668
70000,124.0,1965
80000,153.0,2282
90000,93.0,2541
100000,119.0,2852
