episodes,total reward,steps
133,7.0,10000
383,157.0,20000
749,293.0,30000
1054,241.0,40000
1408,280.0,50000
1790,301.0,60000
2150,291.0,70000
2521,304.0,80000
2912,301.0,90000
3267,290.0,100000
