total reward,episodes,steps
18.0,212,10000
26.0,440,20000
54.0,712,30000
79.0,1015,40000
92.0,1328,50000
71.0,1612,60000
108.0,1949,70000
105.0,2355,80000
102.0,2687,90000
82.0,2979,100000
