episodes,total reward,steps
140,44.0,10000
361,106.0,20000
602,149.0,30000
888,176.0,40000
1169,175.0,50000
1551,256.0,60000
1891,226.0,70000
2242,244.0,80000
2604,273.0,90000
2929,212.0,100000
