steps,episodes,total reward
10000,171,45.0
20000,360,68.0
30000,599,91.0
40000,873,124.0
50000,1208,133.0
60000,1507,152.0
70000,1806,138.0
80000,2133,192.0
90000,2442,179.0
100000,2756,177.0
