steps,total reward,episodes
10000,3.0,180
20000,11.0,424
30000,31.0,681
40000,36.0,992
50000,35.0,1301
60000,63.0,1589
70000,57.0,1890
80000,85.0,2223
90000,30.0,2439
100000,22.0,2635
