steps,episodes,total reward
10000,212,9.0
20000,417,19.0
30000,709,23.0
40000,980,26.0
50000,1258,17.0
60000,1677,83.0
70000,1989,44.0
80000,2362,61.0
90000,2708,76.0
100000,3039,63.0
