episodes,steps,total reward
239,10000,0.0
400,20000,8.0
533,30000,14.0
657,40000,12.0
778,50000,15.0
908,60000,24.0
1056,70000,32.0
1195,80000,47.0
1360,90000,62.0
1555,100000,95.0
