episodes,total reward,steps
134,7.0,10000
270,22.0,20000
456,63.0,30000
679,99.0,40000
856,81.0,50000
1093,116.0,60000
1302,100.0,70000
1470,65.0,80000
1618,52.0,90000
1835,102.0,100000
