steps,total reward,episodes
10000,7.0,179
20000,5.0,380
30000,25.0,585
40000,51.0,824
50000,62.0,1051
60000,60.0,1285
70000,46.0,1483
80000,69.0,1726
90000,97.0,1972
100000,62.0,2179
