steps,episodes,total reward
10000,142,7.0
20000,289,66.0
30000,601,232.0
40000,1018,310.0
50000,1449,348.0
60000,1867,347.0
70000,2284,348.0
80000,2698,341.0
90000,3116,360.0
100000,3543,344.0
