episodes,total reward,steps
125,0.0,10000
223,5.0,20000
405,103.0,30000
723,224.0,40000
1037,229.0,50000
1354,239.0,60000
1677,248.0,70000
1987,235.0,80000
2317,245.0,90000
2625,232.0,100000
