steps,total reward,episodes
10000,10.0,110
20000,27.0,211
30000,134.0,424
40000,315.0,831
50000,331.0,1258
60000,324.0,1667
70000,347.0,2083
80000,342.0,2510
90000,353.0,2935
100000,350.0,3358
