episodes,steps,total reward
134,10000,0.0
241,20000,6.0
418,30000,91.0
729,40000,226.0
1062,50000,222.0
1376,60000,241.0
1694,70000,243.0
2008,80000,236.0
2333,90000,243.0
2648,100000,235.0
