steps,episodes,total reward
10000,180,19.0
20000,278,30.0
30000,365,21.0
40000,449,32.0
50000,545,32.0
60000,640,41.0
70000,755,44.0
80000,874,64.0
90000,998,68.0
100000,1126,69.0
