steps,total reward,episodes
10000,3.0,136
20000,175.0,402
30000,244.0,717
40000,281.0,1078
50000,286.0,1444
60000,278.0,1787
70000,280.0,2135
80000,288.0,2515
90000,284.0,2865
100000,314.0,3252
