total reward,steps,episodes
0.0,10000,77
2.0,20000,137
33.0,30000,236
187.0,40000,504
218.0,50000,821
255.0,60000,1154
257.0,70000,1507
266.0,80000,1863
273.0,90000,2212
256.0,100000,2568
