total reward,steps,episodes
2.0,10000,70
4.0,20000,132
104.0,30000,306
336.0,40000,722
350.0,50000,1176
358.0,60000,1634
360.0,70000,2088
362.0,80000,2545
359.0,90000,3011
363.0,100000,3472
