total reward,episodes,steps
18.0,181,10000
13.0,375,20000
41.0,604,30000
31.0,827,40000
33.0,1073,50000
57.0,1337,60000
34.0,1547,70000
38.0,1766,80000
28.0,2009,90000
44.0,2261,100000
