total reward,steps,episodes
25.0,10000,184
31.0,20000,306
23.0,30000,389
28.0,40000,464
35.0,50000,548
43.0,60000,661
43.0,70000,746
59.0,80000,868
66.0,90000,990
68.0,100000,1117
