steps,episodes,total reward
10000,198,55.0
20000,361,47.0
30000,507,47.0
40000,647,51.0
50000,803,53.0
60000,968,54.0
70000,1114,50.0
80000,1269,44.0
90000,1428,59.0
100000,1565,48.0
