episodes,steps,total reward
203,10000,22.0
510,20000,48.0
816,30000,64.0
1114,40000,64.0
1515,50000,102.0
1797,60000,49.0
2054,70000,56.0
2428,80000,126.0
2716,90000,76.0
3094,100000,111.0
