total reward,steps,episodes
39.0,10000,206
43.0,20000,401
61.0,30000,561
51.0,40000,731
56.0,50000,888
61.0,60000,1045
62.0,70000,1198
54.0,80000,1386
61.0,90000,1571
58.0,100000,1750
