episodes,total reward,steps
200,17.0,10000
424,40.0,20000
703,62.0,30000
1015,99.0,40000
1325,98.0,50000
1584,79.0,60000
1832,76.0,70000
2163,125.0,80000
2455,98.0,90000
2713,83.0,100000
