steps,episodes,total reward
10000,187,0.0
20000,356,1.0
30000,501,4.0
40000,645,5.0
50000,809,2.0
60000,937,3.0
70000,1076,8.0
80000,1213,11.0
90000,1343,9.0
100000,1499,25.0
