episodes,total reward,steps
129,0.0,10000
227,3.0,20000
382,82.0,30000
734,279.0,40000
1069,263.0,50000
1431,287.0,60000
1788,277.0,70000
2125,270.0,80000
2464,283.0,90000
2817,283.0,100000
