steps,total reward,episodes
10000,34.0,194
20000,35.0,329
30000,39.0,443
40000,39.0,557
50000,36.0,669
60000,54.0,803
70000,53.0,927
80000,69.0,1089
90000,85.0,1253
100000,93.0,1458
