total reward,steps,episodes
41.0,10000,158
51.0,20000,338
55.0,30000,526
64.0,40000,741
49.0,50000,918
84.0,60000,1149
66.0,70000,1364
50.0,80000,1563
63.0,90000,1768
55.0,100000,1948
