steps,episodes,total reward
10000,178,22.0
20000,370,20.0
30000,586,29.0
40000,820,33.0
50000,1073,48.0
60000,1269,34.0
70000,1495,46.0
80000,1780,55.0
90000,2017,47.0
100000,2260,44.0
