steps,episodes,total reward
10000,199,27.0
20000,491,56.0
30000,819,75.0
40000,1105,65.0
50000,1406,64.0
60000,1700,73.0
70000,2037,96.0
80000,2383,99.0
90000,2753,94.0
100000,3042,68.0
