steps,total reward,episodes
10000,0.0,127
20000,7.0,216
30000,160.0,464
40000,243.0,782
50000,232.0,1108
60000,233.0,1421
70000,237.0,1750
80000,236.0,2074
90000,229.0,2386
100000,235.0,2693
