episodes,steps,total reward
134,10000,3.0
316,20000,87.0
503,30000,112.0
735,40000,156.0
942,50000,135.0
1200,60000,175.0
1402,70000,130.0
1603,80000,140.0
1879,90000,206.0
2112,100000,155.0
