steps,total reward,episodes
10000,13.0,124
20000,24.0,285
30000,41.0,427
40000,53.0,617
50000,65.0,792
60000,50.0,948
70000,47.0,1096
80000,54.0,1258
90000,58.0,1435
100000,66.0,1615
