total reward,episodes,steps
7.0,170,10000
13.0,368,20000
16.0,554,30000
21.0,723,40000
21.0,914,50000
46.0,1157,60000
38.0,1343,70000
31.0,1519,80000
43.0,1728,90000
41.0,1922,100000
