steps,episodes,total reward
10000,156,18.0
20000,380,74.0
30000,647,88.0
40000,886,74.0
50000,1117,85.0
60000,1411,129.0
70000,1680,108.0
80000,1880,77.0
90000,2155,116.0
100000,2321,45.0
