episodes,steps,total reward
120,10000,-1.2000000000000008
217,20000,-0.9700000000000006
289,30000,-0.7200000000000004
366,40000,-0.7700000000000005
421,50000,-0.5500000000000003
481,60000,-0.6000000000000003
540,70000,-0.5900000000000003
600,80000,-0.6000000000000003
669,90000,-0.6900000000000004
721,100000,-0.5200000000000002
