steps,total reward,episodes
10000,36.0,183
20000,35.0,322
30000,40.0,500
40000,49.0,659
50000,48.0,853
60000,59.0,1063
70000,64.0,1257
80000,74.0,1490
90000,67.0,1720
100000,96.0,1968
