steps,episodes,total reward
10000,160,5.0
20000,323,8.0
30000,486,4.0
40000,649,8.0
50000,789,11.0
60000,943,5.0
70000,1103,9.0
80000,1283,11.0
90000,1441,12.0
100000,1585,13.0
