episodes,total reward,steps
136,0.0,10000
234,2.0,20000
471,159.0,30000
792,225.0,40000
1107,232.0,50000
1419,238.0,60000
1738,233.0,70000
2041,228.0,80000
2360,235.0,90000
2682,237.0,100000
