total reward,episodes,steps
17.0,94,10000
203.0,369,20000
361.0,809,30000
360.0,1256,40000
352.0,1724,50000
371.0,2178,60000
370.0,2625,70000
361.0,3081,80000
371.0,3537,90000
367.0,4000,100000
