total reward,episodes,steps
12.0,165,10000
118.0,391,20000
222.0,715,30000
206.0,1013,40000
217.0,1351,50000
199.0,1669,60000
198.0,1988,70000
195.0,2308,80000
215.0,2624,90000
217.0,2936,100000
