steps,episodes,total reward
10000,176,38.0
20000,317,38.0
30000,477,44.0
40000,635,50.0
50000,816,56.0
60000,985,44.0
70000,1208,69.0
80000,1415,68.0
90000,1613,68.0
100000,1868,77.0
