total reward,steps,episodes
11.0,10000,172
26.0,20000,377
32.0,30000,609
30.0,40000,848
56.0,50000,1103
51.0,60000,1323
66.0,70000,1600
48.0,80000,1859
60.0,90000,2106
45.0,100000,2310
