steps,total reward,episodes
10000,12.0,267
20000,11.0,493
30000,9.0,743
40000,14.0,991
50000,11.0,1234
60000,13.0,1454
70000,15.0,1671
80000,13.0,1879
90000,10.0,2099
100000,16.0,2340
