steps,episodes,total reward
10000,184,12.0
20000,372,11.0
30000,566,24.0
40000,814,37.0
50000,1024,55.0
60000,1248,44.0
70000,1457,44.0
80000,1675,45.0
90000,1959,65.0
100000,2230,71.0
