total reward,steps,episodes
2.0,10000,137
95.0,20000,324
152.0,30000,545
179.0,40000,805
181.0,50000,1057
165.0,60000,1295
162.0,70000,1549
145.0,80000,1763
168.0,90000,2011
171.0,100000,2255
